EventIndex;TotalTime;RelativeTime;SkeletonId;Joint;Status;EuclideanDistance
172;7,7539168;0,2329061;7,20576E+16;WristRight;TRACKED;0,5340705
173;7,8209694;0,2999587;7,20576E+16;WristRight;TRACKED;0,6673619
174;7,8539286;0,3329179;7,20576E+16;WristRight;TRACKED;0,6629975
186;8,3540058;0,033054;7,20576E+16;WristRight;TRACKED;0,004128656
187;8,420949;0,0999972;7,20576E+16;WristRight;TRACKED;0,09060534
188;8,4868659;0,1659141;7,20576E+16;WristRight;TRACKED;0,2511689
189;8,5209178;0,199966;7,20576E+16;WristRight;TRACKED;0,3976837
191;8,6209258;0,299974;7,20576E+16;WristRight;TRACKED;0,6448177
192;8,6868519;0,3659001;7,20576E+16;WristRight;TRACKED;0,6075249
204;9,1868543;0,0329332;7,20576E+16;WristRight;TRACKED;0,005751402
205;9,2209337;0,0670126;7,20576E+16;WristRight;TRACKED;0,04905413
206;9,2868398;0,1329187;7,20576E+16;WristRight;TRACKED;0,2016682
207;9,320946;0,1670249;7,20576E+16;WristRight;TRACKED;0,2886425
208;9,353932;0,2000109;7,20576E+16;WristRight;TRACKED;0,3866773
209;9,4209261;0,267005;7,20576E+16;WristRight;TRACKED;0,6007844
210;9,4539497;0,3000286;7,20576E+16;WristRight;TRACKED;0,649121
211;9,4868512;0,3329301;7,20576E+16;WristRight;TRACKED;0,5969059
224;10,0209359;0,067016;7,20576E+16;WristRight;TRACKED;0,02820297
225;10,0539918;0,1000719;7,20576E+16;WristRight;TRACKED;0,07778728
226;10,1209448;0,1670249;7,20576E+16;WristRight;TRACKED;0,2815751
228;10,186849;0,2329291;7,20576E+16;WristRight;TRACKED;0,5450275
229;10,2209293;0,2670094;7,20576E+16;WristRight;TRACKED;0,577902
230;10,2539935;0,3000736;7,20576E+16;WristRight;TRACKED;0,6503268
231;10,3209225;0,3670026;7,20576E+16;WristRight;TRACKED;0,647464
243;10,8539286;0,0670659;7,20576E+16;WristRight;TRACKED;0,04263645
244;10,8868457;0,099983;7,20576E+16;WristRight;TRACKED;0,09168696
245;10,9209251;0,1340624;7,20576E+16;WristRight;TRACKED;0,2104972
246;10,9868424;0,1999797;7,20576E+16;WristRight;TRACKED;0,4202606
247;11,0209188;0,2340561;7,20576E+16;WristRight;TRACKED;0,5389745
248;11,0539361;0,2670734;7,20576E+16;WristRight;TRACKED;0,6100792
249;11,1209209;0,3340582;7,20576E+16;WristRight;TRACKED;0,6365564
260;11,5868298;0,0329142;7,20576E+16;WristRight;TRACKED;0,00437824
261;11,6209341;0,0670185;7,20576E+16;WristRight;TRACKED;0,01808528
262;11,6868426;0,132927;7,20576E+16;WristRight;TRACKED;0,1194431
263;11,7209161;0,1670005;7,20576E+16;WristRight;TRACKED;0,2116756
264;11,7868407;0,2329251;7,20576E+16;WristRight;TRACKED;0,4528899
265;11,8209391;0,2670235;7,20576E+16;WristRight;TRACKED;0,5384614
266;11,8539149;0,2999993;7,20576E+16;WristRight;TRACKED;0,6089787
267;11,8868501;0,3329345;7,20576E+16;WristRight;TRACKED;0,6286729
268;11,920927;0,3670114;7,20576E+16;WristRight;TRACKED;0,6601859
279;12,3868423;0,0329132;7,20576E+16;WristRight;TRACKED;0,003586341
280;12,4209353;0,0670062;7,20576E+16;WristRight;TRACKED;0,01446667
281;12,4539253;0,0999962;7,20576E+16;WristRight;TRACKED;0,03496765
282;12,4868761;0,132947;7,20576E+16;WristRight;TRACKED;0,07014377
283;12,5539473;0,2000182;7,20576E+16;WristRight;TRACKED;0,2626381
284;12,586841;0,2329119;7,20576E+16;WristRight;TRACKED;0,3739246
285;12,6209404;0,2670113;7,20576E+16;WristRight;TRACKED;0,4841715
286;12,6539968;0,3000677;7,20576E+16;WristRight;TRACKED;0,569338
287;12,720921;0,3669919;7,20576E+16;WristRight;TRACKED;0,6694221
288;12,7539109;0,3999818;7,20576E+16;WristRight;TRACKED;0,6396292
298;13,2209293;0,0340691;7,20576E+16;WristRight;TRACKED;0,005409128
299;13,2539153;0,0670551;7,20576E+16;WristRight;TRACKED;0,02230352
300;13,3209274;0,1340672;7,20576E+16;WristRight;TRACKED;0,1516041
301;13,3539198;0,1670596;7,20576E+16;WristRight;TRACKED;0,2122108
302;13,3868511;0,1999909;7,20576E+16;WristRight;TRACKED;0,3583239
305;13,5209262;0,334066;7,20576E+16;WristRight;TRACKED;0,748317
306;13,5539762;0,367116;7,20576E+16;WristRight;TRACKED;0,693943
318;14,0539307;0,0330104;7,20576E+16;WristRight;TRACKED;0,005042743
319;14,0868826;0,0659623;7,20576E+16;WristRight;TRACKED;0,02165085
320;14,1209282;0,1000079;7,20576E+16;WristRight;TRACKED;0,06090089
321;14,1868827;0,1659624;7,20576E+16;WristRight;TRACKED;0,2240454
322;14,2209381;0,2000178;7,20576E+16;WristRight;TRACKED;0,3277512
323;14,2539192;0,2329989;7,20576E+16;WristRight;TRACKED;0,4196187
324;14,3209352;0,3000149;7,20576E+16;WristRight;TRACKED;0,5889591
325;14,3539335;0,3330132;7,20576E+16;WristRight;TRACKED;0,6385312
326;14,3868364;0,3659161;7,20576E+16;WristRight;TRACKED;0,70656
327;14,4209446;0,4000243;7,20576E+16;WristRight;TRACKED;0,6720493
337;14,886834;0,0328727;7,20576E+16;WristRight;TRACKED;0,008278167
339;14,9868458;0,1328845;7,20576E+16;WristRight;TRACKED;0,1913777
340;15,0209403;0,166979;7,20576E+16;WristRight;TRACKED;0,3053328
341;15,0868332;0,2328719;7,20576E+16;WristRight;TRACKED;0,488493
342;15,1209287;0,2669674;7,20576E+16;WristRight;TRACKED;0,5741883
217;9,3194969;0,0328438;7,20576E+16;WristRight;TRACKED;0,01363913
218;9,3524971;0,065844;7,20576E+16;WristRight;TRACKED;0,05497456
219;9,3866209;0,0999678;7,20576E+16;WristRight;TRACKED;0,123687
220;9,4525104;0,1658573;7,20576E+16;WristRight;TRACKED;0,3369554
221;9,486578;0,1999249;7,20576E+16;WristRight;TRACKED;0,4125617
223;9,5865821;0,299929;7,20576E+16;WristRight;TRACKED;0,6103418
224;9,6524979;0,3658448;7,20576E+16;WristRight;TRACKED;0,6117234
235;10,0866128;0,0341135;7,20576E+16;WristRight;TRACKED;0,009665008
236;10,1195305;0,0670312;7,20576E+16;WristRight;TRACKED;0,03604478
237;10,1526616;0,1001623;7,20576E+16;WristRight;TRACKED;0,1014045
238;10,1866222;0,1341229;7,20576E+16;WristRight;TRACKED;0,1885578
239;10,2525053;0,200006;7,20576E+16;WristRight;TRACKED;0,4402116
240;10,2865925;0,2340932;7,20576E+16;WristRight;TRACKED;0,5374401
241;10,3525084;0,3000091;7,20576E+16;WristRight;TRACKED;0,6598337
242;10,3866566;0,3341573;7,20576E+16;WristRight;TRACKED;0,7148774
243;10,4194922;0,3669929;7,20576E+16;WristRight;TRACKED;0,7081486
244;10,4525065;0,4000072;7,20576E+16;WristRight;TRACKED;0,7008915
255;10,8865867;0,0340651;7,20576E+16;WristRight;TRACKED;0,01314119
256;10,9525119;0,0999903;7,20576E+16;WristRight;TRACKED;0,1081023
257;10,9865805;0,1340589;7,20576E+16;WristRight;TRACKED;0,2060877
258;11,0195064;0,1669848;7,20576E+16;WristRight;TRACKED;0,3132038
259;11,0525374;0,2000158;7,20576E+16;WristRight;TRACKED;0,4332677
260;11,1195002;0,2669786;7,20576E+16;WristRight;TRACKED;0,6306153
261;11,1865934;0,3340718;7,20576E+16;WristRight;TRACKED;0,7624712
262;11,2195154;0,3669938;7,20576E+16;WristRight;TRACKED;0,7482003
263;11,2525312;0,4000096;7,20576E+16;WristRight;TRACKED;0,7013022
273;11,6865992;0,0340954;7,20576E+16;WristRight;TRACKED;0,006863634
275;11,7525063;0,1000025;7,20576E+16;WristRight;TRACKED;0,08545913
276;11,8195018;0,166998;7,20576E+16;WristRight;TRACKED;0,256658
277;11,852501;0,1999972;7,20576E+16;WristRight;TRACKED;0,3675323
278;11,8866117;0,2341079;7,20576E+16;WristRight;TRACKED;0,4720694
279;11,9195132;0,2670094;7,20576E+16;WristRight;TRACKED;0,5617753
280;11,952505;0,3000012;7,20576E+16;WristRight;TRACKED;0,6396376
281;12,0195592;0,3670554;7,20576E+16;WristRight;TRACKED;0,7057719
293;12,5524978;0,0329899;7,20576E+16;WristRight;TRACKED;0,009566718
294;12,5865933;0,0670854;7,20576E+16;WristRight;TRACKED;0,04635468
295;12,6525067;0,1329988;7,20576E+16;WristRight;TRACKED;0,1912604
296;12,6867385;0,1672306;7,20576E+16;WristRight;TRACKED;0,3231789
297;12,7524995;0,2329916;7,20576E+16;WristRight;TRACKED;0,4790499
298;12,7865881;0,2670802;7,20576E+16;WristRight;TRACKED;0,547943
299;12,8195688;0,3000609;7,20576E+16;WristRight;TRACKED;0,5953103
311;13,3195194;0,0329298;7,20576E+16;WristRight;TRACKED;0,00087802
312;13,3865877;0,0999981;7,20576E+16;WristRight;TRACKED;0,05130499
313;13,4525104;0,1659208;7,20576E+16;WristRight;TRACKED;0,2063387
314;13,4866078;0,2000182;7,20576E+16;WristRight;TRACKED;0,3003375
316;13,586586;0,2999964;7,20576E+16;WristRight;TRACKED;0,5863225
317;13,6525219;0,3659323;7,20576E+16;WristRight;TRACKED;0,7117363
328;14,0866123;0,0341052;7,20576E+16;WristRight;TRACKED;0,008246755
329;14,1195217;0,0670146;7,20576E+16;WristRight;TRACKED;0,002954982
330;14,1524847;0,0999776;7,20576E+16;WristRight;TRACKED;0,01194446
331;14,1865773;0,1340702;7,20576E+16;WristRight;TRACKED;0,05478133
332;14,2195047;0,1669976;7,20576E+16;WristRight;TRACKED;0,1195949
333;14,2865837;0,2340766;7,20576E+16;WristRight;TRACKED;0,3408664
334;14,3525475;0,3000404;7,20576E+16;WristRight;TRACKED;0,6125527
335;14,3866214;0,3341143;7,20576E+16;WristRight;TRACKED;0,702691
336;14,4195161;0,367009;7,20576E+16;WristRight;TRACKED;0,7429453
349;14,9865951;0,0669764;7,20576E+16;WristRight;TRACKED;0,02792396
350;15,0195113;0,0998926;7,20576E+16;WristRight;TRACKED;0,08175636
351;15,0525848;0,1329661;7,20576E+16;WristRight;TRACKED;0,1632281
352;15,1195021;0,1998834;7,20576E+16;WristRight;TRACKED;0,3768477
353;15,152493;0,2328743;7,20576E+16;WristRight;TRACKED;0,4792466
354;15,2194988;0,2998801;7,20576E+16;WristRight;TRACKED;0,664251
355;15,2868583;0,3672396;7,20576E+16;WristRight;TRACKED;0,7573429
366;15,7865871;0,0340862;7,20576E+16;WristRight;TRACKED;0,01470142
367;15,8195321;0,0670312;7,20576E+16;WristRight;TRACKED;0,04636659
368;15,8525001;0,0999992;7,20576E+16;WristRight;TRACKED;0,1023129
369;15,9194936;0,1669927;7,20576E+16;WristRight;TRACKED;0,2959429
370;15,9524943;0,1999934;7,20576E+16;WristRight;TRACKED;0,413536
371;15,9865712;0,2340703;7,20576E+16;WristRight;TRACKED;0,5182881
372;16,0524939;0,299993;7,20576E+16;WristRight;TRACKED;0,7469851
373;16,1195148;0,3670139;7,20576E+16;WristRight;TRACKED;0,7958186
384;16,6195295;0,0329318;7,20576E+16;WristRight;TRACKED;0,008322247
385;16,6524916;0,0658939;7,20576E+16;WristRight;TRACKED;0,03517318
386;16,7195066;0,1329089;7,20576E+16;WristRight;TRACKED;0,1645878
387;16,7525537;0,165956;7,20576E+16;WristRight;TRACKED;0,2689628
388;16,8195043;0,2329066;7,20576E+16;WristRight;TRACKED;0,5183614
389;16,8525191;0,2659214;7,20576E+16;WristRight;TRACKED;0,559042
390;16,8865911;0,2999934;7,20576E+16;WristRight;TRACKED;0,6787278
391;16,9194902;0,3328925;7,20576E+16;WristRight;TRACKED;0,6792614
